     10741 5.370500e-02     1.95990382889314887e+01
     10761 5.380500e-02     1.97437397256903040e+01
     10781 5.390500e-02     1.96372630978754472e+01
     10801 5.400500e-02     1.96153674170401118e+01
     10821 5.410500e-02     1.96256458919941004e+01
     10841 5.420500e-02     1.96700430979009937e+01
     10861 5.430500e-02     1.96726427945893043e+01
     10881 5.440500e-02     1.97835789192643752e+01
     10901 5.450500e-02     1.98561523644202431e+01
     10921 5.460500e-02     1.99082591160258069e+01
     10941 5.470500e-02     2.00481345828872541e+01
     10961 5.480500e-02     2.02734004027311876e+01
     10981 5.490500e-02     2.02226582543169577e+01
     11001 5.500500e-02     2.03877543149709837e+01
     11021 5.510500e-02     2.04780562067606233e+01
     11041 5.520500e-02     2.04200271781582678e+01
     11061 5.530500e-02     2.03611977402496258e+01
     11081 5.540500e-02     2.03877904217196111e+01
     11101 5.550500e-02     2.04465173039108876e+01
     11121 5.560500e-02     2.05212979906473230e+01
     11141 5.570500e-02     2.04881183829442293e+01
     11161 5.580500e-02     2.06508822571619710e+01
     11181 5.590500e-02     2.07111094170936916e+01
     11201 5.600500e-02     2.04985009409715246e+01
     11221 5.610500e-02     2.07606245995866558e+01
     11241 5.620500e-02     2.08601007987556315e+01
     11261 5.630500e-02     2.09691592692281716e+01
     11281 5.640500e-02     2.08285776459331124e+01
     11301 5.650500e-02     2.08261981096731894e+01
     11321 5.660500e-02     2.08415744798937972e+01
     11341 5.670500e-02     2.09951847683532407e+01
     11361 5.680500e-02     2.11151590607796891e+01
     11381 5.690500e-02     2.11594283440246649e+01
     11401 5.700500e-02     2.10783222173752947e+01
     11421 5.710500e-02     2.08269149478899571e+01
     11441 5.720500e-02     2.08621054013799281e+01
     11461 5.730500e-02     2.11085110766360522e+01
     11481 5.740500e-02     2.11260927431273231e+01
     11501 5.750500e-02     2.09532878493367107e+01
     11521 5.760500e-02     2.08492231279424374e+01
     11541 5.770500e-02     2.07769683419202735e+01
     11561 5.780500e-02     2.05739319231506137e+01
     11581 5.790500e-02     2.03839368868065058e+01
     11601 5.800500e-02     2.02586879109117852e+01
     11621 5.810500e-02     1.98022403485974898e+01
     11641 5.820500e-02     1.94091846067081129e+01
     11661 5.830500e-02     1.91761446291938391e+01
     11681 5.840500e-02     1.92204794112649928e+01
