x-coordinate,y-coordinate
5.181743930688213502e-04,4.329058190179761040e-02
5.181729528789292020e-04,4.336996504576676181e-02
5.181717733412647200e-04,4.344934818973921614e-02
5.181711292085964008e-04,4.352873133371850528e-02
5.181705151866529760e-04,4.360811447769815524e-02
5.181697768890912176e-04,4.368749762167639661e-02
5.181690918543011481e-04,4.376688076565521390e-02
5.181688186633603586e-04,4.384626390963691778e-02
5.181692210687466067e-04,4.392564705361778205e-02
5.181699433153332543e-04,4.400503019759631484e-02
5.181700289541548094e-04,4.408441334157735259e-02
5.181701000241591831e-04,4.416379648555963933e-02
5.181708964424207092e-04,4.424317962953776967e-02
5.181723117929146324e-04,4.432256277350747620e-02
5.181733336307229026e-04,4.440194591748174158e-02
5.181739677956596121e-04,4.448132906146121113e-02
5.181752948162319248e-04,4.456071220543159073e-02
5.181765033228016978e-04,4.464009534940432955e-02
5.181770039925645078e-04,4.471947849338493014e-02
5.181770355406898395e-04,4.479886163736672422e-02
5.181769803347571323e-04,4.487824478134849748e-02
5.181770031185095561e-04,4.495762792533020830e-02
5.181770261659062295e-04,4.503701106931185666e-02
5.181769218688228899e-04,4.511639421329423361e-02
5.181770545353781487e-04,4.519577735727520196e-02
5.181777601257043326e-04,4.527516050125353353e-02
5.181782458277823904e-04,4.535454364523550802e-02
5.181778417419404545e-04,4.543392678921544942e-02
5.181764709185076060e-04,4.551330993318546125e-02
5.181749192394759229e-04,4.559269307715334979e-02
5.181737934714734494e-04,4.567207622112628984e-02
5.181731525671392884e-04,4.575145936510557204e-02
5.181724224967562339e-04,4.583084250908456975e-02
5.181719211853372080e-04,4.591022565306404624e-02
5.181719703868304565e-04,4.598960879704604848e-02
5.181720820732776565e-04,4.606899194102809236e-02
5.181718703891569034e-04,4.614837508500948399e-02
5.181711268846372334e-04,4.622775822898803760e-02
5.181698545616917739e-04,4.630714137295953436e-02
5.181684238274856429e-04,4.638652451692854006e-02
5.181670783715874732e-04,4.646590766089891272e-02
5.181657391170761467e-04,4.654529080486938947e-02
5.181643197892974676e-04,4.662467394883850619e-02
5.181629991950487124e-04,4.670405709280928130e-02
5.181621732047827274e-04,4.678344023678712715e-02
5.181619602195349080e-04,4.686282338076839388e-02
5.181619955273747847e-04,4.694220652475035449e-02
5.181619005370695580e-04,4.702158966873257184e-02
5.181624074077992997e-04,4.710097281271210384e-02
5.181630303886881807e-04,4.718035595669121951e-02
5.181629539098301035e-04,4.725973910067328421e-02
5.181634199735487547e-04,4.733912224465320479e-02
5.181640599681103330e-04,4.741850538863199432e-02
5.181640119766143561e-04,4.749788853261368432e-02
5.181641051267345689e-04,4.757727167659720618e-02
5.181638136446311410e-04,4.765665482057596103e-02
5.181623947173841747e-04,4.773603796454554266e-02
5.181602286696443491e-04,4.781542110850382082e-02
5.181565943081756741e-04,4.789480425239718564e-02
5.181516657550754240e-04,4.797418739622771183e-02
5.181474714468998002e-04,4.805357054009907342e-02
5.181432193358443978e-04,4.813295368396550145e-02
5.181383500829004046e-04,4.821233682779865054e-02
5.181337357081631676e-04,4.829171997164834890e-02
5.181283059270493964e-04,4.837110311544104424e-02
5.181220241394939897e-04,4.845048625917569574e-02
5.181160596676301008e-04,4.852986940293204515e-02
5.181090773420211296e-04,4.860925254661685457e-02
5.181015290190558618e-04,4.868863569022623128e-02
5.180952819119577458e-04,4.876801883391727876e-02
5.180895408957400961e-04,4.884740197789985694e-02
5.180843491837090016e-04,4.892678512142968617e-02
5.180807178230398052e-04,4.900616826483986804e-02
5.180794410341605380e-04,4.908555141182172066e-02
5.180819519958685185e-04,4.916493455062871665e-02
5.180916910439777208e-04,4.924431768950786326e-02
5.181157767717163749e-04,4.932370087310473938e-02
5.181644185231282576e-04,4.940308391281848094e-02
5.182704601940466439e-04,4.948246696434269870e-02
5.184926884851546926e-04,4.956185044241496335e-02
5.188210548659037431e-04,4.964123126189035756e-02
5.193872628901992534e-04,4.972061291913733999e-02
5.203400654170000457e-04,4.979999999307999775e-02
5.207232707014910165e-04,4.984877543778501452e-02
5.211464548958480957e-04,4.989755055232088232e-02
5.233177448969162076e-04,4.994628353627216660e-02
5.181709992162441235e-04,3.590794951178321454e-02
5.181709929459676163e-04,3.598733265576499474e-02
5.181710227430613366e-04,3.606671579974662228e-02
5.181709856021012158e-04,3.614609894372855514e-02
5.181709046807838259e-04,3.622548208771065453e-02
5.181714041967693668e-04,3.630486523169031143e-02
5.181720555229176557e-04,3.638424837566932302e-02
5.181720707814827919e-04,3.646363151965102689e-02
5.181718922719338524e-04,3.654301466363361894e-02
5.181720781120465738e-04,3.662239780761446933e-02
5.181727787054561402e-04,3.670178095159312009e-02
5.181733893107943502e-04,3.678116409557328353e-02
5.181742284895446025e-04,3.686054723954985957e-02
5.181756335049472360e-04,3.693993038351944119e-02
5.181766409396332566e-04,3.701931352749451842e-02
5.181770623726382865e-04,3.709869667147590311e-02
5.181770807043939962e-04,3.717807981545782903e-02
5.181765668436661559e-04,3.725746295943754838e-02
5.181758105809245981e-04,3.733684610341602567e-02
5.181751433888982534e-04,3.741622924739497480e-02
5.181745077907158777e-04,3.749561239137403496e-02
5.181737713582704706e-04,3.757499553535270653e-02
5.181730771107087965e-04,3.765437867933153770e-02
5.181729473653786484e-04,3.773376182331252687e-02
5.181729831848678417e-04,3.781314496729494545e-02
5.181729587121143739e-04,3.789252811127669790e-02
5.181734841126926696e-04,3.797191125525616745e-02
5.181742553685698667e-04,3.805129439923472107e-02
5.181749112700184722e-04,3.813067754321367714e-02
5.181755840875735056e-04,3.821006068719258464e-02
5.181762430912827469e-04,3.828944383117156153e-02
5.181769196884818043e-04,3.836882697515044821e-02
5.181777086780807191e-04,3.844821011912887693e-02
5.181780374951106384e-04,3.852759326310924159e-02
5.181779871909063685e-04,3.860697640709118833e-02
5.181785135720973906e-04,3.868635955107072033e-02
5.181794001198850464e-04,3.876574269504876741e-02
5.181799927316825712e-04,3.884512583902800104e-02
5.181799248002026854e-04,3.892450898300987144e-02
5.181803281317086830e-04,3.900389212699056918e-02
5.181809994974220313e-04,3.908327527096903953e-02
5.181804657170759358e-04,3.916265841494793315e-02
5.181795870818010474e-04,3.924204155892667412e-02
5.181789844284599711e-04,3.932142470290580366e-02
5.181783923942813452e-04,3.940080784688566179e-02
5.181773565452623721e-04,3.948019099086014921e-02
5.181759017975015331e-04,3.955957413482901613e-02
5.181744867047732069e-04,3.963895727879838266e-02
5.181734781526015250e-04,3.971834042277343213e-02
5.181729684185989050e-04,3.979772356675398415e-02
5.181728957588287773e-04,3.987710671073600721e-02
5.181733295796109176e-04,3.995648985471617759e-02
5.181741161893063750e-04,4.003587299869452998e-02
5.181748565988044102e-04,4.011525614267321543e-02
5.181750539283702921e-04,4.019463928665390623e-02
5.181750111649665799e-04,4.027402243063624848e-02
5.181750794976733689e-04,4.035340557461827848e-02
5.181745444133164461e-04,4.043278871859766477e-02
5.181739289913955566e-04,4.051217186257688452e-02
5.181739598573367614e-04,4.059155500655877574e-02
5.181740350118638943e-04,4.067093815054087513e-02
5.181739845280500419e-04,4.075032129452244023e-02
5.181739767865258233e-04,4.082970443850416492e-02
5.181741096788257438e-04,4.090908758248649330e-02
5.181738322086853468e-04,4.098847072646709389e-02
5.181730867185874168e-04,4.106785387044568220e-02
5.181729800686463681e-04,4.114723701442700443e-02
5.181728894056061418e-04,4.122662015840838912e-02
5.181721404419824912e-04,4.130600330238696355e-02
5.181712823029706013e-04,4.138538644636515634e-02
5.181709964250276468e-04,4.146476959034550019e-02
5.181710411064749909e-04,4.154415273432749550e-02
5.181703061052083271e-04,4.162353587830705526e-02
5.181701047341826785e-04,4.170291902228519254e-02
5.181709438182531329e-04,4.178230216626428739e-02
5.181715747299092765e-04,4.186168531024457573e-02
5.181725353764806818e-04,4.194106845421888968e-02
5.181739639307347389e-04,4.202045159818847131e-02
5.181752103544211155e-04,4.209983474216110605e-02
5.181770101987492709e-04,4.217921788612188916e-02
5.181790230994242968e-04,4.225860103007787749e-02
5.181798899833993822e-04,4.233798417405447434e-02
5.181800387406697728e-04,4.241736731803798927e-02
5.181799959981625396e-04,4.249675046201917272e-02
5.181799665556245053e-04,4.257613360600078639e-02
5.181800900568656401e-04,4.265551674998314946e-02
6.548235288238933929e-03,5.030882568634423291e-02
6.627195287071342179e-03,5.030876753823109587e-02
6.469275312530254306e-03,5.030890188768464416e-02
6.390315420030441562e-03,5.030904272401941213e-02
6.311355481683113798e-03,5.030914555414205125e-02
6.232395483146037883e-03,5.030920643639457540e-02
6.153435503172873661e-03,5.030928561841194885e-02
6.074475487461029194e-03,5.030928406358915056e-02
5.995515548853653370e-03,5.030917819376280742e-02
5.916555697896988888e-03,5.030903534182802617e-02
5.837595529773625253e-03,5.030892219908694035e-02
5.758636516569494782e-03,5.030857028123155578e-02
5.679679123341876620e-03,5.030791353707213254e-02
5.600720053654438535e-03,5.030758070514326080e-02
5.521759887822798134e-03,5.030745021563345215e-02
5.442800041913325483e-03,5.030730674738493474e-02
5.363840102510239807e-03,5.030734623800306449e-02
5.284880072662785123e-03,5.030741512642022961e-02
5.205920061248821284e-03,5.030740069855338392e-02
5.126960046838802652e-03,5.030739710447185847e-02
5.048000030320114011e-03,5.030740113549885678e-02
4.969040015248270617e-03,5.030739993456773140e-02
4.890079999872085602e-03,5.030739983427929413e-02
4.811119984399872367e-03,5.030740008111429795e-02
4.732159969021528488e-03,5.030739998854583117e-02
4.653199953616815078e-03,5.030739999144603208e-02
4.574239938208937532e-03,5.030740000550852631e-02
4.495279922806847892e-03,5.030739999881143204e-02
4.416319907402680052e-03,5.030739999963630693e-02
4.337359891998524355e-03,5.030740000035344162e-02
4.258399876594719073e-03,5.030739999989734118e-02
4.179439861190728175e-03,5.030739999999127299e-02
4.100479845786780646e-03,5.030740000002109635e-02
4.021519830382837453e-03,5.030739999999205708e-02
3.942559814978889056e-03,5.030740000000044621e-02
3.863599799574957139e-03,5.030740000000114703e-02
3.784639784170977083e-03,5.030739999999943313e-02
3.705679768767048202e-03,5.030740000000008538e-02
3.626719753363097636e-03,5.030740000000005069e-02
3.547759737959135361e-03,5.030739999999996742e-02
3.468799722555203878e-03,5.030740000000001599e-02
3.389839707151244205e-03,5.030739999999999518e-02
3.310879691747319227e-03,5.030739999999999518e-02
3.231919676343373866e-03,5.030739999999998824e-02
3.152959660939435443e-03,5.030740000000000905e-02
3.073999645535512634e-03,5.030740000000007150e-02
2.995039630131553395e-03,5.030739999999975232e-02
2.916079614727637090e-03,5.030740000000027967e-02
2.837119599323681320e-03,5.030740000000077233e-02
2.758159583919748969e-03,5.030739999999605389e-02
2.679199568515798404e-03,5.030740000000755163e-02
2.600239553111826155e-03,5.030740000000354095e-02
2.521279537708045592e-03,5.030739999994426892e-02
2.442319522303608870e-03,5.030740000015650193e-02
2.363359506900280203e-03,5.030739999988450423e-02
2.284399491497562159e-03,5.030739999936212348e-02
2.205439476085804471e-03,5.030740000272621720e-02
2.126479460698933992e-03,5.030739999536266299e-02
2.047519445293175845e-03,5.030739999614247671e-02
1.968559429787436477e-03,5.030740004009572747e-02
1.889599414727153280e-03,5.030739989171454513e-02
1.810639398894933966e-03,5.030740007662606872e-02
1.731679382618810190e-03,5.030740045323766479e-02
1.652719372810162058e-03,5.030739803726600595e-02
1.573759344602538007e-03,5.030740356572815236e-02
1.494799333128141172e-03,5.030740186901284938e-02
1.415839401358404527e-03,5.030734066798230042e-02
1.336879227849730204e-03,5.030724159576965837e-02
1.257919761602621384e-03,5.030705405176373601e-02
1.178960837065482631e-03,5.030668895164241983e-02
1.100000000000999918e-03,5.030611772193999826e-02
1.051254036756963522e-03,5.030552378120246859e-02
1.002508973520517066e-03,5.030472152183412815e-02
9.537621032990983676e-04,5.030403779649050139e-02
9.050085349066118489e-04,5.030343141380484717e-02
8.563282917269320581e-04,5.030069055816422524e-02
8.081497783423638448e-04,5.029314780303725807e-02
7.613171519288249511e-04,5.027955490887907330e-02
7.166486495774997134e-04,5.025996743878125006e-02
6.730372664648597535e-04,5.023812723859877316e-02
6.312719218643745309e-04,5.021292043260842941e-02
5.996911933243327403e-04,5.017573980358800562e-02
5.776453410579636665e-04,5.013221789246175703e-02
5.571372654730999668e-04,5.008795059141779582e-02
5.400093481254590556e-04,5.004226992624469239e-02
5.290838472385465344e-04,4.999472288596937264e-02
1.332924096108994115e-02,4.951873836688991393e-02
1.325297578345224769e-02,4.953919089437625739e-02
1.317667286871791049e-02,4.955950225097748019e-02
1.310035079792190409e-02,4.957974157163517331e-02
1.302400072144741135e-02,4.959987482365754707e-02
1.294761143895529869e-02,4.961985894307400363e-02
1.287118770045874577e-02,4.963971079039972145e-02
1.279473942398207283e-02,4.965946806487871179e-02
1.271826666258362229e-02,4.967913026271345012e-02
1.264175558227648155e-02,4.969864266324990759e-02
1.256521912291001623e-02,4.971805562852738003e-02
1.248866306962922133e-02,4.973739095824691175e-02
1.241206767610547601e-02,4.975656970969438708e-02
1.233543994978544660e-02,4.977561927586442864e-02
1.225878509281748581e-02,4.979455911979880495e-02
1.218209046989756662e-02,4.981333711598030789e-02
1.210537022268313653e-02,4.983201055339139818e-02
1.202863164834220081e-02,4.985060827537759337e-02
1.195185699020957261e-02,4.986905633448489306e-02
1.187505681625717485e-02,4.988739822990814754e-02
1.179823883499273030e-02,4.990566518234450244e-02
1.172138821081418134e-02,4.992379433849147841e-02
1.164450339600225752e-02,4.994177796729555585e-02
1.156759133535110312e-02,4.995964468427384342e-02
1.149065893120760490e-02,4.997742386170886397e-02
1.141369110369662605e-02,4.999504850073630685e-02
1.133668694872351154e-02,5.001251410965722871e-02
1.125967483443366182e-02,5.002994484600446767e-02
1.118263446442401172e-02,5.004724953208043031e-02
1.110555215634772760e-02,5.006436699482441632e-02
1.102845349970218297e-02,5.008141071004815204e-02
1.095133359119985529e-02,5.009835768416208424e-02
1.087417962590496098e-02,5.011514915827619543e-02
1.079698894883632763e-02,5.013177110080292015e-02
1.071976110631751682e-02,5.014821930292323593e-02
1.064250040313081264e-02,5.016451255316014407e-02
1.056521303762201699e-02,5.018067911080506538e-02
1.048787463944123033e-02,5.019659964559986670e-02
1.041045830396684219e-02,5.021213718177714586e-02
1.033295198797148755e-02,5.022721840960454875e-02
1.025534097958252094e-02,5.024175643415789566e-02
1.017759210310603332e-02,5.025553428200209283e-02
1.009965302649628270e-02,5.026818688865253987e-02
1.002148801783342771e-02,5.027940949652538044e-02
9.943055249808123094e-03,5.028851245487755278e-02
9.864347953659714438e-03,5.029484758841002573e-02
9.785500406181889266e-03,5.029915342852613741e-02
9.706594861602609384e-03,5.030206727981446219e-02
9.627657643525924791e-03,5.030398351526343959e-02
9.548707837547718708e-03,5.030528557857644883e-02
9.469752613538990130e-03,5.030614077939405543e-02
9.390794150870998905e-03,5.030665135492241175e-02
9.311834718204878986e-03,5.030696551074085449e-02
9.232874988720973439e-03,5.030717613037796049e-02
9.153915059066420473e-03,5.030729640688486742e-02
9.074955045372945853e-03,5.030729953949704403e-02
8.995995040085783337e-03,5.030732395692637943e-02
8.917035056772807181e-03,5.030739868280161009e-02
8.838075045099119675e-03,5.030740734602470038e-02
8.759115026004338916e-03,5.030739878412636423e-02
8.680155011079819516e-03,5.030739988737119306e-02
8.601194991509186760e-03,5.030739015299382638e-02
8.522234994518811113e-03,5.030743316420644567e-02
8.443275008744420204e-03,5.030750236529230729e-02
8.364314995831569413e-03,5.030750818179733491e-02
8.285354973114455318e-03,5.030749110831358312e-02
8.206394963089020528e-03,5.030750366211323571e-02
8.127434975178827667e-03,5.030756781071882289e-02
8.048474996329135420e-03,5.030765305935434167e-02
7.969515002055598679e-03,5.030770233175488326e-02
7.890554984025537413e-03,5.030769621881776843e-02
7.811594985312247420e-03,5.030773506577063126e-02
7.732635004113855813e-03,5.030781480356517898e-02
7.653675017450688872e-03,5.030788179655256570e-02
7.574715031107856836e-03,5.030794897386359904e-02
7.495755043971160693e-03,5.030801563286829703e-02
7.416795056898252067e-03,5.030808210196606456e-02
7.337835080195010372e-03,5.030816548663902960e-02
7.258875073210729716e-03,5.030819922317072979e-02
7.179915052875997239e-03,5.030819112779791324e-02
7.100955141003441502e-03,5.030830465278080671e-02
7.021995227186903464e-03,5.030843645468800057e-02
6.943035229651200145e-03,5.030849417796900980e-02
6.864075238667325350e-03,5.030855777541724805e-02
6.706155269373750838e-03,5.030869653676318248e-02
6.785115255975562344e-03,5.030862898891819146e-02
