# Forces               
# CofR                 : (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)
# Time                 forces(pressure viscous porous)	moments(pressure viscous porous)
0.0133000              	((-2.576572480660834e-02 -7.950541466636713e+01 1.048404660939492e-18) (-4.194106580766702e+00 5.755427700535416e-03 -2.103084964321995e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-1.272159564709806e-20 -1.433545501280309e-22 4.234107305699659e-02) (-1.571131821968669e-19 -1.351036717971449e-19 3.125024035803815e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0133000              	((-2.576987204559070e-02 -7.950434440842444e+01 8.472104708932721e-19) (-4.194103564550113e+00 5.755089163408313e-03 3.910932994005799e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-4.691160075571692e-21 -8.574828334682700e-23 4.234121230564508e-02) (2.921157858838042e-20 1.362345716072658e-20 3.125021587830941e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0133000              	((-2.576987204559070e-02 -7.950434440842444e+01 8.472104708932721e-19) (-4.194103564550113e+00 5.755089163408313e-03 3.910932994005799e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-4.691160075571692e-21 -8.574828334682700e-23 4.234121230564508e-02) (2.921157858838042e-20 1.362345716072658e-20 3.125021587830941e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0133500              	((-2.610142085941063e-02 -7.954462055275310e+01 4.989278250828117e-19) (-4.195507093319062e+00 5.769497303982504e-03 -7.984465374739521e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((3.127182185423099e-21 -5.552678325659053e-23 4.235780197555453e-02) (-5.966819230158061e-20 -5.552515625403094e-20 3.126055154527795e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0133500              	((-2.610754328945250e-02 -7.954266619610651e+01 1.725975911836727e-18) (-4.195502191463315e+00 5.768985540490233e-03 -9.185816614104503e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((1.414451629340577e-20 1.047607377441274e-22 4.235804414504949e-02) (-6.880296300344984e-20 -1.918132260815631e-19 3.126051209587723e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0133500              	((-2.612090603636620e-02 -7.952377192090404e+01 6.578336496227742e-19) (-4.195593200847341e+00 5.763813762237663e-03 -2.128783670565653e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((5.806809262813467e-21 -6.244935769367875e-23 4.236059091258826e-02) (-1.590329624948575e-19 -1.528598082818522e-19 3.126117304775416e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0133500              	((-2.612090603636620e-02 -7.952377192090404e+01 6.578336496227742e-19) (-4.195593200847341e+00 5.763813762237663e-03 -2.128783670565653e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((5.806809262813467e-21 -6.244935769367875e-23 4.236059091258826e-02) (-1.590329624948575e-19 -1.528598082818522e-19 3.126117304775416e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0134000              	((-2.647281876575706e-02 -7.954315911744058e+01 6.399756551245098e-19) (-4.197083829383366e+00 5.772555389930064e-03 -3.963174818125865e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((9.845436849442540e-21 -1.622160566527910e-22 4.237999452003274e-02) (-2.971004622176685e-20 -6.870766112893498e-20 3.127213742660366e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0134000              	((-2.646297753871377e-02 -7.954396223867973e+01 -2.791583969751219e-19) (-4.197102408270355e+00 5.772823043148662e-03 7.208207884557958e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-2.324299219918880e-21 1.233385637281328e-22 4.237984217160725e-02) (5.392603956148815e-20 8.936371799402058e-20 3.127228134262816e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0134000              	((-2.639273221036555e-02 -7.955200869643811e+01 5.309853163485564e-19) (-4.197195701894498e+00 5.775226112942042e-03 -7.662972895160704e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-6.687207857207609e-21 9.819441366363793e-23 4.237812127583995e-02) (-5.715015710733927e-20 2.756149447933322e-20 3.127302004876297e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0134000              	((-2.639273221036555e-02 -7.955200869643811e+01 5.309853163485564e-19) (-4.197195701894498e+00 5.775226112942042e-03 -7.662972895160704e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-6.687207857207609e-21 9.819441366363793e-23 4.237812127583995e-02) (-5.715015710733927e-20 2.756149447933322e-20 3.127302004876297e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0134500              	((-2.666509621818473e-02 -7.958023672334564e+01 -3.594620123878453e-19) (-4.198799360735586e+00 5.786583378980265e-03 -1.533263460892374e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((1.369053345437407e-20 7.107825632625939e-23 4.239566746410662e-02) (-1.146322072938826e-19 -1.373420281359409e-19 3.128487574968121e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0134500              	((-2.667325518813236e-02 -7.958040337392234e+01 7.165101450034965e-19) (-4.198782973092458e+00 5.786676450599818e-03 1.656359796060827e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((3.110734141029604e-21 -2.473258650024874e-23 4.239570496643746e-02) (1.237983929212590e-19 1.322993492574954e-19 3.128475045440635e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0134500              	((-2.675596782855376e-02 -7.958181546961598e+01 1.143165188851427e-18) (-4.198622224957684e+00 5.787310444261088e-03 -3.576807183089460e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-4.851439009335545e-22 -1.876456699467326e-22 4.239626688473629e-02) (-2.675523728604845e-20 -3.907671922960301e-20 3.128352254768541e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0134500              	((-2.675596782855376e-02 -7.958181546961598e+01 1.143165188851427e-18) (-4.198622224957684e+00 5.787310444261088e-03 -3.576807183089460e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-4.851439009335545e-22 -1.876456699467326e-22 4.239626688473629e-02) (-2.675523728604845e-20 -3.907671922960301e-20 3.128352254768541e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0135000              	((-2.711982682786346e-02 -7.961161974813567e+01 5.890092241577449e-19) (-4.200049040623231e+00 5.799369736227670e-03 1.541442575468119e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-1.898458346119784e-20 2.926037957062252e-22 4.241442907342550e-02) (1.152842295473116e-19 1.784762369273749e-19 3.129402698524171e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0135000              	((-2.711982682786346e-02 -7.961161974813567e+01 5.890092241577449e-19) (-4.200049040623231e+00 5.799369736227670e-03 1.541442575468119e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-1.898458346119784e-20 2.926037957062252e-22 4.241442907342550e-02) (1.152842295473116e-19 1.784762369273749e-19 3.129402698524171e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0135500              	((-2.748430131222839e-02 -7.964142413299260e+01 3.675484791379544e-19) (-4.201477105153378e+00 5.811466476873231e-03 1.803200883749482e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-5.607143675924185e-21 1.217583908110695e-22 4.243260653251552e-02) (1.348478052250722e-19 2.251072572389984e-19 3.130454067905664e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0135500              	((-2.748430131222839e-02 -7.964142413299260e+01 3.675484791379544e-19) (-4.201477105153378e+00 5.811466476873231e-03 1.803200883749482e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-5.607143675924185e-21 1.217583908110695e-22 4.243260653251552e-02) (1.348478052250722e-19 2.251072572389984e-19 3.130454067905664e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0136000              	((-2.784939435640155e-02 -7.967122803820060e+01 -1.403592393815202e-19) (-4.202906082113206e+00 5.823575082815144e-03 8.323066248533903e-19) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-4.314823126852290e-21 -1.615293464264407e-23 4.245079959779387e-02) (8.161726226282152e-22 1.334203723304037e-19 3.131506107624856e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0136000              	((-2.784939435640155e-02 -7.967122803820060e+01 -1.403592393815202e-19) (-4.202906082113206e+00 5.823575082815144e-03 8.323066248533903e-19) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-4.314823126852290e-21 -1.615293464264407e-23 4.245079959779387e-02) (8.161726226282152e-22 1.334203723304037e-19 3.131506107624856e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0136500              	((-2.821510740090112e-02 -7.970103138659296e+01 2.590979814394594e-19) (-4.204335972106060e+00 5.835694487525601e-03 6.523448595847757e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-4.926205391010963e-21 -8.696102817557911e-23 4.246900829635632e-02) (4.864357201156011e-20 5.531733185760597e-21 3.132558818211402e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0136500              	((-2.822032480128740e-02 -7.970015349079823e+01 -8.207729899992792e-20) (-4.204324826789033e+00 5.835503062071767e-03 -1.934083071991876e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-4.701393271905217e-21 -2.914348742172069e-22 4.246911126588739e-02) (-1.445383558154376e-19 -1.068972780691901e-19 3.132550350860295e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0136500              	((-2.824430300073689e-02 -7.969224261857217e+01 8.557363813699515e-19) (-4.204305896255025e+00 5.833648548470055e-03 1.538173455637279e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-8.555967824708557e-21 2.249518264286954e-22 4.247028168325676e-02) (1.163675308276716e-20 9.974421582423464e-20 3.132535546819736e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0136500              	((-2.824430300073689e-02 -7.969224261857217e+01 8.557363813699515e-19) (-4.204305896255025e+00 5.833648548470055e-03 1.538173455637279e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-8.555967824708557e-21 2.249518264286954e-22 4.247028168325676e-02) (1.163675308276716e-20 9.974421582423464e-20 3.132535546819736e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0137000              	((-2.864016978895760e-02 -7.971322727381659e+01 1.224864092893670e-18) (-4.205706276830280e+00 5.843706087462897e-03 -7.952610226978892e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((5.760544662834074e-21 6.060863933333580e-23 4.248978510824686e-02) (-5.959593218129593e-20 -1.504090586735090e-19 3.133565403595670e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0137000              	((-2.864016978895760e-02 -7.971322727381659e+01 1.224864092893670e-18) (-4.205706276830280e+00 5.843706087462897e-03 -7.952610226978892e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((5.760544662834074e-21 6.060863933333580e-23 4.248978510824686e-02) (-5.959593218129593e-20 -1.504090586735090e-19 3.133565403595670e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0137500              	((-2.903699959227052e-02 -7.973417997603006e+01 4.810509861775196e-19) (-4.207107545030566e+00 5.853787510170402e-03 -1.213379379680944e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-1.342195089656426e-21 -6.023126069772470e-23 4.250931077827012e-02) (-8.853869674370326e-21 9.774059033321911e-20 3.134595916488527e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0137500              	((-2.902954106689377e-02 -7.973558427582600e+01 8.487577019550800e-20) (-4.207119074876874e+00 5.853959243320038e-03 6.390362170025759e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-4.190518442442185e-21 -3.462295657649286e-22 4.250911480401063e-02) (4.812822781720069e-20 2.369022313523605e-19 3.134604719501878e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0137500              	((-2.900313037466997e-02 -7.974763114781769e+01 6.397750290279118e-19) (-4.207078102731823e+00 5.855433561900279e-03 1.660470216112013e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-1.631227824198387e-20 1.159107498575237e-22 4.250706367489956e-02) (1.243524198223337e-20 -1.969580914547202e-20 3.134574872206487e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0137500              	((-2.900313037466997e-02 -7.974763114781769e+01 6.397750290279118e-19) (-4.207078102731823e+00 5.855433561900279e-03 1.660470216112013e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-1.631227824198387e-20 1.159107498575237e-22 4.250706367489956e-02) (1.243524198223337e-20 -1.969580914547202e-20 3.134574872206487e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0138000              	((-2.936663495302352e-02 -7.978204434212014e+01 7.269011661210246e-19) (-4.208450247253340e+00 5.867152050690296e-03 -3.409830048718076e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((6.879316288044147e-21 -2.873049629653183e-23 4.252435757078839e-02) (-2.542264933975647e-20 2.152427687163079e-20 3.135584555426046e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0138000              	((-2.937397827691787e-02 -7.978177438543345e+01 4.313491706410560e-19) (-4.208436065458780e+00 5.867240537290890e-03 1.019452661706879e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-3.188461349487425e-21 -3.798078229688887e-23 4.252445701501056e-02) (7.614264164245779e-20 1.094884874035824e-19 3.135573644576059e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0138000              	((-2.942893244205584e-02 -7.977967359262735e+01 5.568872773607045e-19) (-4.208354860216088e+00 5.868102966349660e-03 1.503196852081036e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-1.466645933545283e-20 -1.345848330399641e-23 4.252557186175612e-02) (1.129923759366437e-20 2.794233280788651e-20 3.135510117745504e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0138000              	((-2.942893244205584e-02 -7.977967359262735e+01 5.568872773607045e-19) (-4.208354860216088e+00 5.868102966349660e-03 1.503196852081036e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-1.466645933545283e-20 -1.345848330399641e-23 4.252557186175612e-02) (1.129923759366437e-20 2.794233280788651e-20 3.135510117745504e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0138500              	((-2.985538946357245e-02 -7.981172483428749e+01 6.542383321984271e-19) (-4.209632037937030e+00 5.880759351915511e-03 1.207617049095619e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-1.287076367363291e-20 -1.899881487787982e-22 4.254409397757127e-02) (9.014355589427149e-20 7.637153448303433e-20 3.136445668740518e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0138500              	((-2.985538946357245e-02 -7.981172483428749e+01 6.542383321984271e-19) (-4.209632037937030e+00 5.880759351915511e-03 1.207617049095619e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-1.287076367363291e-20 -1.899881487787982e-22 4.254409397757127e-02) (9.014355589427149e-20 7.637153448303433e-20 3.136445668740518e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0139000              	((-3.028250946596737e-02 -7.984378092848236e+01 -1.489338566315087e-19) (-4.210910135846025e+00 5.893431482454352e-03 7.276575259289964e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((1.082016185640324e-20 -1.872579050289068e-22 4.256263176794336e-02) (5.453969140568569e-20 1.547882370082257e-19 3.137381888823045e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0139000              	((-3.028250946596737e-02 -7.984378092848236e+01 -1.489338566315087e-19) (-4.210910135846025e+00 5.893431482454352e-03 7.276575259289964e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((1.082016185640324e-20 -1.872579050289068e-22 4.256263176794336e-02) (5.453969140568569e-20 1.547882370082257e-19 3.137381888823045e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
