# Time forceX forceY forceZ
0.0036 10.2753 -3.26082e-06 -1.3575e-12 10.2753 10.2753
0.00365 10.3069 -4.70394e-06 -1.275e-12 10.3069 10.3069
0.00365 10.3057 -3.35214e-06 -1.42762e-12 10.3057 10.3057
0.00365 10.2956 -2.96082e-06 -1.51072e-12 10.2956 10.2956
0.00365 10.2956 -2.96082e-06 -1.51072e-12 10.2956 10.2956
0.0037 10.3162 -5.00976e-06 -1.29277e-12 10.3162 10.3162
0.0037 10.3152 -3.64057e-06 -1.35628e-12 10.3152 10.3152
0.0037 10.3053 -3.29557e-06 -1.46846e-12 10.3053 10.3053
0.0037 10.3053 -3.29557e-06 -1.46846e-12 10.3053 10.3053
0.00375 10.3149 -5.30959e-06 -1.22865e-12 10.3149 10.3149
0.00375 10.315 -3.40088e-06 -1.41139e-12 10.315 10.315
0.00375 10.3166 -3.40772e-06 -1.38439e-12 10.3166 10.3166
0.00375 10.3166 -3.40772e-06 -1.38439e-12 10.3166 10.3166
0.0038 10.3279 -5.16692e-06 -1.27654e-12 10.3279 10.3279
0.0038 10.3279 -3.56413e-06 -1.45535e-12 10.3279 10.3279
0.0038 10.3282 -3.52583e-06 -1.42544e-12 10.3282 10.3282
0.0038 10.3282 -3.52583e-06 -1.42544e-12 10.3282 10.3282
0.00385 10.3398 -4.72117e-06 -1.29147e-12 10.3398 10.3398
0.00385 10.3399 -3.76294e-06 -1.42241e-12 10.3399 10.3399
0.00385 10.3404 -3.80663e-06 -1.37295e-12 10.3404 10.3404
0.00385 10.3404 -3.80663e-06 -1.37295e-12 10.3404 10.3404
0.0039 10.3526 -5.34879e-06 -1.22534e-12 10.3526 10.3526
0.0039 10.3526 -3.74421e-06 -1.40162e-12 10.3526 10.3526
0.0039 10.3528 -3.67177e-06 -1.37379e-12 10.3528 10.3528
0.0039 10.3528 -3.67177e-06 -1.37379e-12 10.3528 10.3528
0.00395 10.3653 -5.70359e-06 -1.18251e-12 10.3653 10.3653
0.00395 10.3653 -3.8722e-06 -1.42395e-12 10.3653 10.3653
0.00395 10.3652 -3.72828e-06 -1.38e-12 10.3652 10.3652
0.00395 10.3652 -3.72828e-06 -1.38e-12 10.3652 10.3652
0.004 10.3777 -5.78901e-06 -1.21359e-12 10.3777 10.3777
0.004 10.3777 -4.21265e-06 -1.27973e-12 10.3777 10.3777
0.004 10.3777 -3.86332e-06 -1.45219e-12 10.3777 10.3777
0.004 10.3777 -3.86332e-06 -1.45219e-12 10.3777 10.3777
0.00405 10.3903 -5.63722e-06 -1.13759e-12 10.3903 10.3903
0.00405 10.3903 -4.06086e-06 -1.39819e-12 10.3903 10.3903
0.00405 10.3902 -3.88755e-06 -1.43569e-12 10.3902 10.3902
0.00405 10.3902 -3.88755e-06 -1.43569e-12 10.3902 10.3902
0.0041 10.4029 -5.95409e-06 -1.1628e-12 10.4029 10.4029
0.0041 10.4029 -4.12664e-06 -1.34561e-12 10.4029 10.4029
0.0041 10.4032 -4.0917e-06 -1.33621e-12 10.4032 10.4032
0.0041 10.4032 -4.0917e-06 -1.33621e-12 10.4032 10.4032
0.00415 10.4167 -6.07691e-06 -1.15402e-12 10.4167 10.4167
0.00415 10.4167 -4.28214e-06 -1.39377e-12 10.4167 10.4167
0.00415 10.4169 -4.13809e-06 -1.41183e-12 10.4169 10.4169
0.00415 10.4169 -4.13809e-06 -1.41183e-12 10.4169 10.4169
0.0042 10.4299 -5.9414e-06 -1.14378e-12 10.4299 10.4299
0.0042 10.43 -4.23952e-06 -1.38127e-12 10.43 10.43
0.0042 10.4308 -4.28578e-06 -1.39084e-12 10.4308 10.4308
0.0042 10.4308 -4.28578e-06 -1.39084e-12 10.4308 10.4308
0.00425 10.4425 -5.71259e-06 -1.33969e-12 10.4425 10.4425
0.00425 10.4424 -4.38537e-06 -1.34079e-12 10.4424 10.4424
0.00425 10.4421 -4.25474e-06 -1.41903e-12 10.4421 10.4421
0.00425 10.4421 -4.25474e-06 -1.41903e-12 10.4421 10.4421
0.0043 10.4554 -5.62853e-06 -1.24929e-12 10.4554 10.4554
0.0043 10.4554 -4.46479e-06 -1.40455e-12 10.4554 10.4554
0.0043 10.4547 -4.29999e-06 -1.37179e-12 10.4547 10.4547
0.0043 10.4547 -4.29999e-06 -1.37179e-12 10.4547 10.4547
0.00435 10.4672 -5.5577e-06 -1.30936e-12 10.4672 10.4672
0.00435 10.4673 -4.62678e-06 -1.37872e-12 10.4673 10.4673
0.00435 10.468 -4.60202e-06 -1.33843e-12 10.468 10.468
0.00435 10.468 -4.60202e-06 -1.33843e-12 10.468 10.468
0.0044 10.4813 -5.81549e-06 -1.2114e-12 10.4813 10.4813
0.0044 10.4813 -5.81549e-06 -1.2114e-12 10.4813 10.4813
0.00445 10.4947 -6.0867e-06 -1.21979e-12 10.4947 10.4947
0.00445 10.4949 -4.7504e-06 -1.33409e-12 10.4949 10.4949
0.00445 10.4964 -4.78203e-06 -1.3651e-12 10.4964 10.4964
0.00445 10.4964 -4.78203e-06 -1.3651e-12 10.4964 10.4964
0.0045 10.5115 -6.22769e-06 -1.25641e-12 10.5115 10.5115
0.0045 10.5116 -4.95273e-06 -1.38686e-12 10.5116 10.5116
0.0045 10.5128 -4.98808e-06 -1.35927e-12 10.5128 10.5128
0.0045 10.5128 -4.98808e-06 -1.35927e-12 10.5128 10.5128
